"TAPIO_PC1" "TAPIO_weighted" "kml3d" "fPCA_KMeans" "DTW" "TS2Vec" "RankWalk_GNN"
"1" 0.712155300256224 0.89688740560014 0.921244711363887 0.933815682889853 0.946699206667528 0.825945199177329 0.935807541467887
"2" 0.577510583408949 0.857425171049727 0.84095966190611 0.876970257151077 0.93469056890693 0.712839601643319 0.897299110568467
"3" 0.725018152708022 0.933824774482236 0.934357067896889 0.947613803405344 0.883753540450389 0.823119985843578 0.934357067896889
"4" 0.675732655787117 0.859201271245479 0.859471777928965 0.895676705149292 0.87171502885972 0.772004212939763 0.883864938287392
"5" 0.686532474110141 0.793707443443807 0.8864600936413 0.922738519637154 0.934113531156584 0.752018116803783 0.884787078006126
"6" 0.738371254224063 0.847966072625785 0.898483337663804 0.92366995737226 0.947211335585178 0.783397058653776 0.922305914425365
"7" 0.713813738556326 0.908354854091299 0.872181951999826 0.883610790145647 0.895519870729405 0.652977521238974 0.986598879940902
"8" 0.70799970291922 0.881574978600834 0.86045801443648 0.920725216008049 0.871491715777055 0.834473734779087 0.921353022683476
"9" 0.578806736529363 0.777081278292007 0.882973725770935 0.858718448501582 0.870686827904968 0.761753446338285 0.946808923058716
"10" 0.832962122947327 0.896189424900854 0.921493781126675 0.933833863577177 0.960078340434069 0.822264908116573 0.96006736952087
"11" 0.79200138727852 0.884722407600753 0.960354441775282 0.960354441775282 0.882735352708771 0.849401002375048 0.908741581568007
"12" 0.71346669828831 0.851244447004686 0.864340898231715 0.922467901492276 0.86120148741341 0.698291216875125 0.947635388965987
"13" 0.662150470457456 0.89391351589956 0.859702918499027 0.923648979591837 0.875397458306394 0.841932246484888 0.896659352968845
"14" 0.692686151124168 0.895863215233736 0.870797581631495 0.959807685114977 0.847841589097998 0.860302477378756 0.973336788403479
"15" 0.607116742225827 0.737652616017997 0.86076696445995 0.90901197688188 0.908779137875418 0.784632327448488 0.934113531156584
"16" 0.647273680883826 0.801722882516021 0.934969927013647 0.973199601143244 0.886985879781242 0.66933193395602 0.947225837511883
"17" 0.574749128353807 0.92196953479917 0.897428679061557 0.934384112137461 0.896759177728807 0.780303329005241 0.934375099866935
"18" 0.648203925193596 0.882293409087518 0.986598879940902 0.973199601143244 0.973333124730886 0.727539329911933 0.973336788403479
"19" 0.630773851506633 0.724848484848485 0.884756241792481 0.921634520231544 0.772587180108737 0.685794808237551 0.896488559583928
"20" 0.753771211260455 0.780303807478537 0.89714391418957 0.921482993197279 0.93422623986333 0.793876819669399 0.921482993197279
"21" 0.665916179349946 0.898594799085213 0.935160237289819 0.934916336156692 0.851491129341368 0.746338432284681 0.935160237289819
"22" 0.76482166621144 0.759863707459614 0.847219427046594 0.882037200377259 0.872818206047288 0.778620673251717 0.946808923058716
"23" 0.701034467957248 0.847965651584503 0.836342137931549 0.884263054035063 0.89606121854946 0.777599854339811 0.871609324574124
"24" 0.753771083562187 0.798173621233179 0.821995223457436 0.898268536583708 0.816712854459922 0.701471279757267 0.86190633808034
"25" 0.66140855403222 0.894994652043259 0.92150456609204 0.933815682889853 0.90715743365987 0.827707263098588 0.947240331472934
"26" 0.535841766144207 0.861635831396854 0.819855690056196 0.920963218271985 0.947079615562234 0.735635866735545 0.896331892459487
"27" 0.561856126296361 0.701317382641333 0.817373028439918 0.835260978667452 0.780062340891639 0.778018789880573 0.840514413936134
"28" 0.468462260863088 0.661499024350763 0.760195825089563 0.845010446479776 0.920109148636559 0.474363352505832 0.986598879940902
"29" 0.76532703318336 0.882373994409091 0.908370587559163 0.90785452166883 0.805126689160491 0.731086542953279 0.934077318497164
"30" 0.707281558974026 0.920855063093638 0.896189424900854 0.960343548234616 0.93387927162627 0.848609941199626 0.934384112137461
"31" 0.792387232088947 0.921082292985312 0.908112519168585 0.946808923058716 0.920963218271985 0.631432747050785 0.92082244272099
"32" 0.846631625990323 0.933544990386335 0.872709129358696 0.934393121933015 0.908974501006924 0.753131313131313 0.973336788403479
"33" 0.651197165095648 0.813041379732293 0.810536080162282 0.871556407080717 0.857625523325562 0.679351977657774 0.882258999090428
"34" 0.666415700413158 0.849023569023569 0.840076091268832 0.90901197688188 0.933572369194831 0.724550313374578 0.896873240279542
"35" 0.688688057803338 0.947656956745438 0.859259239129327 0.907841863849494 0.896317648867298 0.833845312793563 0.93469056890693
"36" 0.744895414708909 0.921331157936779 0.850377260967872 0.885471867213601 0.92165604705764 0.701422218666544 0.934140664553199
"37" 0.844743119396874 0.947379225632872 0.920584482112762 0.921536903216158 0.824666987261445 0.698116608639822 0.933833863577177
"38" 0.493583054136687 0.846382004253545 0.849068193273795 0.871159218826935 0.81654659678482 0.722789785092076 0.921396225055391
"39" 0.609124038152509 0.909639572316645 0.921114810767882 0.8592785242066 0.921742036224388 0.637555998042512 0.908395757958587
"40" 0.71289657257996 0.797217429111018 0.802503966716888 0.848962554846464 0.883100989388146 0.712355633479781 0.883928929122641
"41" 0.781983781392302 0.870274234914972 0.844782439133099 0.907750888383183 0.848111081937584 0.799093621699235 0.920465575321572
"42" 0.801962610410421 0.94762100056927 0.933982773740491 0.90901197688188 0.896374599764788 0.727314766015757 0.973333124730886
"43" 0.803124032675423 0.935169145407443 0.875287910756623 0.959813205485525 0.869678401108681 0.780363208557604 0.973066095899961
"44" 0.675568605144885 0.862203383979537 0.922478548978897 0.934113531156584 0.871932668032606 0.751489654291495 0.934916336156692
"45" 0.673506680346694 0.667618584051509 0.88620507007854 0.872835670729635 0.92217590523858 0.785711713755988 0.88489940617666
"46" 0.766972936062038 0.934086375393371 0.960354441775282 0.973199601143244 0.920811563287148 0.87269164849763 0.960072855731098
"47" 0.59497606703881 0.883102154462573 0.88709446177492 0.910253105058768 0.920931072869201 0.758169472392137 0.887001404279482
"48" 0.389554075998089 0.90785452166883 0.796163966593046 0.883514887732688 0.883118188231763 0.727791962944502 0.847861393183725
"49" 0.59357098742235 0.760284164643812 0.772202910017188 0.896089768345019 0.837503566527629 0.666962466289375 0.894608707948622
"50" 0.693459666484224 0.909810785633379 0.853019975987231 0.854446689527614 0.863101135804146 0.685329286682889 0.874925002565031
