"FPCA_C" "FPCA_LR" "GNN_C" "GNN_LR"
"1" 0.642300224968412 53.0905430406279 0.697078492403464 106.571108674473
"2" 0.642300224968412 53.0905430406279 0.692193904280563 107.975632728873
"3" 0.642300224968412 53.0905430406279 0.68434312305464 95.7917127122545
"4" 0.642300224968412 53.0905430406279 0.681253659588893 88.4937187848992
"5" 0.642300224968412 53.0905430406279 0.688079755924682 111.635247438575
"6" 0.642300224968412 53.0905430406279 0.68515978920768 98.6889442420714
"7" 0.642300224968412 53.0905430406279 0.689890289377176 106.273967967754
"8" 0.642300224968412 53.0905430406279 0.693210884773028 108.742270165631
"9" 0.642300224968412 53.0905430406279 0.692671576936115 108.671163442398
"10" 0.642300224968412 53.0905430406279 0.688226139480415 107.963203669553
"11" 0.642300224968412 53.0905430406279 0.697825818977472 113.401376477364
"12" 0.642300224968412 53.0905430406279 0.684520324201054 104.950200855321
"13" 0.642300224968412 53.0905430406279 0.701169527566335 114.291057196189
"14" 0.642300224968412 53.0905430406279 0.687679127245832 108.749714795754
"15" 0.642300224968412 53.0905430406279 0.702533205953959 115.602876026398
"16" 0.642300224968412 53.0905430406279 0.68758667447379 98.1330994765641
"17" 0.642300224968412 53.0905430406279 0.69368855742858 110.245369406558
"18" 0.642300224968412 53.0905430406279 0.692972048445253 104.808436193594
"19" 0.642300224968412 53.0905430406279 0.692895004468551 107.336708540236
"20" 0.642300224968412 53.0905430406279 0.683356960152855 98.7836679624477
