"TAPIO_PC1" "TAPIO_weighted" "kml3d" "fPCA_KMeans" "DTW" "TS2Vec" "RankWalk_GNN"
"1" 0.258392814497505 0.353993007945289 0.321310752346421 0.623619837121917 0.856863774771088 0.923135824308904 0.986598879940902
"2" 0.243207306462907 0.321979953132909 0.485900108768528 0.66421540309362 0.732136601370485 0.899809385962594 0.865650437746781
"3" 0.34713028789747 0.318830314614038 0.364834319306972 0.650531626169418 0.910756822365105 0.960630467282476 0.935807541467887
"4" 0.663898177457633 0.535664797772695 0.386565324430622 0.645769784694613 0.822176993970837 0.910756822365105 0.912167132558482
"5" 0.250038687432544 0.248097521253935 0.573771510617318 0.665314919814489 0.910474528358859 0.960354441775282 0.875636562018868
"6" 0.348847642418353 0.414232479066463 0.522714688971452 0.630932717944969 0.704561064877602 0.948073410454901 0.923837365536673
"7" 0.285501064828506 0.293297299650017 0.29571424132293 0.642194297640751 0.849231094220664 0.934969927013647 0.848649255683495
"8" 0.485973416877377 0.572132794723151 0.469546036580145 0.657113460847145 0.876708845006101 1 1
"9" 0.512229669333002 0.513847567907506 0.434981324652454 0.627951013258777 0.948073410454901 0.960630467282476 0.960630467282476
"10" 0.365017708138141 0.509733392726318 0.462855911217463 0.634906503276598 0.864543768964704 0.97347395681731 0.900800832258694
"11" 0.358298560816687 0.358298560816687 0.273099718732518 0.66637562950361 0.790292020968372 0.888604299658922 0.81902323499121
"12" 0.39437006939933 0.482546727761481 0.299741415583754 0.633209442694672 0.802336164845196 0.846918646949202 1
"13" 0.459543390293836 0.46414494812075 0.429823546463527 0.630966191134795 0.770282138070617 0.960630467282476 0.78619561762866
"14" 0.412851449374041 0.389719623765787 0.396537593619742 0.652325807451284 0.947656956745438 0.97347395681731 0.947635388965987
"15" 0.667752596913368 0.706049577543834 0.567975659075467 0.676042033957297 0.746248367954687 0.867128315952285 0.887180185360917
"16" 0.458936829801291 0.386018779214832 0.278973846767897 0.676042033957297 0.922574244921156 0.960630467282476 0.889742189894201
"17" 0.396198560008379 0.52904067429705 0.533903941242807 0.68145852973042 0.837295420908401 0.960630467282476 0.878994662522803
"18" 0.530908399983375 0.589176776228805 0.525280658693708 0.658169260346774 0.877709504722514 0.923135824308904 0.833563631478865
"19" 0.413904224664256 0.433226290598246 0.553395462704576 0.64832875465113 0.842869559529854 0.868561435845262 0.736944693475914
"20" 0.332953516074764 0.331540933110279 0.279682628713904 0.630966191134795 0.776459701211952 0.948073410454901 0.948073410454901
"21" 0.095987326260773 0.2681136722041 0.432593164652013 0.671262100867904 0.830325518068797 0.89810755182107 0.886895128647891
"22" 0.59354501556766 0.609003738615463 0.682485272987308 0.672799864706976 0.887750064837581 0.960343548234616 1
"23" 0.368571886059362 0.496840605426942 0.38464443110714 0.657901088285023 0.923135824308904 0.923135824308904 0.923135824308904
"24" 0.534931683594577 0.542345662676654 0.485939863972881 0.662608386752999 0.85210458752787 0.934969927013647 0.935807541467887
"25" 0.431064875601791 0.45257949963587 0.496969542099257 0.660603633319983 0.852538126442597 0.960354441775282 1
"26" 0.484159636629935 0.447071997590148 0.310682756738419 0.657600415055548 0.837295420908401 0.97347395681731 0.947518100722398
"27" 0.345137689705629 0.335566652897936 0.41220588376661 0.609450706501054 0.912167132558482 0.922714668651058 0.960630467282476
"28" 0.523814727304016 0.561859767308849 0.504414158735889 0.627055019122843 0.826253826088065 0.923083088958041 0.922714668651058
"29" 0.244225760432642 0.252802396379383 0.263134530456478 0.646665932951589 0.785275156597933 0.857201878750979 1
"30" 0.521196488317487 0.521811578585054 0.25180321038001 0.618127949978027 0.729918384597816 0.948073410454901 0.960630467282476
"31" 0.41980008028118 0.508065331464606 0.262265198059558 0.646665932951589 0.910474528358859 0.986598879940902 0.960343548234616
"32" 0.417515513405924 0.375303718896889 0.338953537222025 0.663898177457633 0.791735610870596 0.802061549346539 0.781731128869709
"33" 0.505627574818417 0.259821743752156 0.564371631697773 0.645656661309404 0.864543768964704 0.91132117831468 0.89853327258131
"34" 0.478272199103926 0.478100992435922 0.327645135967025 0.670607829155983 0.843448945789935 0.877122193080596 0.878994662522803
"35" 0.416124339084401 0.427742196520383 0.400915737409426 0.63033698445526 0.728581062933775 0.935249208455011 0.810377858040977
"36" 0.456788411268765 0.426962982211162 0.354552513028708 0.633609769147245 0.829888386416527 0.886895128647891 0.935807541467887
